Date,Open,High,Low,Close,Adj Close,Volume
2025-05-26,585.0,601.9600219726562,582.5,598.5399780273438,583.8187255859375,1530600.0
2025-05-27,605.9000244140625,617.6699829101562,604.9500122070312,615.72998046875,600.5859375,2364700.0
2025-05-28,617.280029296875,618.6300048828125,607.3099975585938,608.4400024414062,593.4752807617188,2001900.0
2025-05-29,608.52001953125,610.0,598.2999877929688,604.8599853515625,589.9832763671875,1736100.0
2025-05-30,600.0,603.5999755859375,593.8300170898438,600.4500122070312,588.6011352539062,2129500.0
2025-06-02,598.5999755859375,599.1699829101562,592.1699829101562,598.719970703125,586.9052734375,1221200.0
2025-06-03,600.0,606.3200073242188,593.72998046875,603.8300170898438,591.9144287109375,1730300.0
2025-06-04,605.47998046875,606.3300170898438,598.719970703125,599.2100219726562,587.3856811523438,1294900.0
2025-06-05,600.0,609.719970703125,592.9000244140625,605.8800048828125,593.9240112304688,2086700.0
2025-06-06,613.0,621.3800048828125,610.0,614.0,601.8837890625,1675900.0
2025-06-09,614.75,619.0999755859375,611.010009765625,613.52001953125,601.4132080078125,1610700.0
2025-06-10,613.0,616.5499877929688,609.3099975585938,614.8699951171875,602.736572265625,1376400.0
2025-06-11,617.1799926757812,629.8400268554688,614.5900268554688,624.1699829101562,611.8530883789062,2063600.0
2025-06-12,621.0,626.010009765625,615.7999877929688,625.1099853515625,612.7745361328125,1634700.0
2025-06-13,616.0499877929688,620.1199951171875,609.5900268554688,613.5399780273438,601.432861328125,1674800.0
2025-06-16,619.0,632.27001953125,618.0,627.8499755859375,615.4603881835938,1870400.0
2025-06-17,624.7000122070312,631.6699829101562,623.0,624.6400146484375,612.3138427734375,1479300.0
2025-06-18,624.510009765625,639.8800048828125,623.6500244140625,635.239990234375,622.70458984375,2423100.0
2025-06-19,624.510009765625,639.8800048828125,623.6500244140625,635.239990234375,622.70458984375,2423100.0
2025-06-20,638.8300170898438,642.6400146484375,636.6900024414062,640.7999877929688,628.1549072265625,4115400.0
2025-06-23,639.260009765625,647.4199829101562,630.010009765625,646.8800048828125,634.1149291992188,2020800.0
2025-06-24,654.4500122070312,663.77001953125,653.239990234375,662.1099853515625,649.0443725585938,2307800.0
2025-06-25,664.5999755859375,670.1199951171875,660.7899780273438,669.8699951171875,656.6512451171875,1566400.0
2025-06-26,670.6199951171875,689.3300170898438,670.510009765625,687.1599731445312,673.6000366210938,2849500.0
2025-06-27,691.0,694.2000122070312,685.3900146484375,690.8099975585938,677.177978515625,3650500.0
2025-06-30,714.27001953125,714.2999877929688,702.9500122070312,707.75,693.78369140625,3976400.0
2025-07-01,708.0,713.010009765625,700.6099853515625,706.4600219726562,692.519287109375,3301000.0
2025-07-02,708.7999877929688,718.72998046875,705.0800170898438,715.8900146484375,701.7631225585938,2906500.0
2025-07-03,715.9099731445312,726.0,713.4000244140625,723.6799926757812,709.3994140625,1502000.0
2025-07-04,715.9099731445312,726.0,713.4000244140625,723.6799926757812,709.3994140625,1502000.0
2025-07-07,721.7000122070312,723.969970703125,706.3400268554688,710.9299926757812,696.9009399414062,2863700.0
2025-07-08,710.719970703125,711.1900024414062,693.77001953125,697.280029296875,683.5203857421875,3100700.0
2025-07-09,704.3400268554688,704.3400268554688,694.7100219726562,696.5599975585938,682.8145751953125,1763400.0
2025-07-10,696.739990234375,710.3800048828125,696.4500122070312,709.1199951171875,695.126708984375,1733500.0
2025-07-11,703.5900268554688,706.0,700.22998046875,704.9500122070312,691.0390625,1681800.0
2025-07-14,704.739990234375,713.4299926757812,702.1300048828125,713.2999877929688,699.2242431640625,1909300.0
2025-07-15,713.2999877929688,714.6900024414062,700.0399780273438,702.510009765625,688.6471557617188,1981200.0
2025-07-16,708.5,709.780029296875,691.2999877929688,708.8200073242188,694.8326416015625,3323200.0
2025-07-17,706.280029296875,717.4500122070312,704.280029296875,705.8400268554688,691.9114990234375,2046100.0
2025-07-18,707.0599975585938,710.2899780273438,698.3900146484375,708.260009765625,694.28369140625,1925200.0
2025-07-21,709.1400146484375,712.760009765625,704.3499755859375,706.0,692.0682983398438,2006500.0
2025-07-22,703.6599731445312,706.489990234375,691.8800048828125,700.4099731445312,686.5885620117188,1978900.0
2025-07-23,702.0,719.010009765625,701.5,717.52001953125,703.3609619140625,2395700.0
2025-07-24,718.9299926757812,725.77001953125,714.72998046875,719.1799926757812,704.9882202148438,1974700.0
2025-07-25,720.760009765625,729.8900146484375,718.3499755859375,728.97998046875,714.5947875976562,1851400.0
2025-07-28,728.0,732.52001953125,722.1699829101562,723.6500244140625,709.3699951171875,1464800.0
2025-07-29,726.8499755859375,734.1300048828125,722.4199829101562,731.97998046875,717.5355834960938,2136000.0
2025-07-30,731.1400146484375,737.8800048828125,723.1799926757812,730.75,716.329833984375,1816200.0
2025-07-31,726.5900268554688,734.0399780273438,720.4400024414062,723.5900268554688,709.3111572265625,2358100.0
2025-08-01,710.510009765625,714.52001953125,694.0499877929688,709.5700073242188,695.5678100585938,2999100.0
2025-08-04,715.2000122070312,726.7899780273438,715.2000122070312,726.030029296875,711.7030639648438,1753700.0
2025-08-05,728.0,729.4000244140625,714.5499877929688,720.9099731445312,706.6840209960938,1977300.0
2025-08-06,724.5,728.2999877929688,722.0,724.739990234375,710.4384765625,1477100.0
2025-08-07,730.6199951171875,732.9400024414062,717.6099853515625,719.739990234375,705.5371704101562,1400400.0
2025-08-08,725.8599853515625,728.0,718.6500244140625,721.27001953125,707.0369262695312,1275400.0
2025-08-11,722.2000122070312,723.8400268554688,715.739990234375,719.239990234375,705.0469970703125,1273500.0
2025-08-12,725.280029296875,748.1400146484375,724.3499755859375,743.3800048828125,728.7107543945312,2418100.0
2025-08-13,745.780029296875,748.9099731445312,732.6199951171875,744.6900024414062,729.9948120117188,1862600.0
2025-08-14,742.719970703125,748.1599731445312,737.0,747.2000122070312,732.4552612304688,1371200.0
2025-08-15,749.0,749.0499877929688,729.1799926757812,730.719970703125,716.3004150390625,1645900.0
2025-08-18,729.5,731.6099853515625,723.8699951171875,730.9600219726562,716.5357055664062,1157800.0
2025-08-19,729.1599731445312,730.0,717.72998046875,721.3800048828125,707.144775390625,1856400.0
2025-08-20,721.2000122070312,722.25,705.5499877929688,720.6799926757812,706.4585571289062,1872700.0
2025-08-21,716.5399780273438,719.219970703125,712.969970703125,715.9500122070312,701.822021484375,1162000.0
2025-08-22,720.1400146484375,744.8400268554688,718.5800170898438,741.8900146484375,727.2500610351562,1948600.0
2025-08-25,741.8900146484375,746.5,738.3300170898438,738.7899780273438,724.2112426757812,1381200.0
2025-08-26,737.7100219726562,749.1599731445312,733.8599853515625,748.9500122070312,734.1707153320312,1511600.0
2025-08-27,745.969970703125,753.0,745.02001953125,749.6699829101562,734.8765258789062,1534800.0
2025-08-28,750.989990234375,753.3300170898438,746.989990234375,751.219970703125,736.3958740234375,1411200.0
2025-08-29,746.7100219726562,748.9199829101562,738.9000244140625,745.25,734.4544677734375,1467000.0
2025-09-01,746.7100219726562,748.9199829101562,738.9000244140625,745.25,734.4544677734375,1467000.0
2025-09-02,736.3900146484375,736.3900146484375,721.1599731445312,730.8499755859375,720.2630004882812,2296400.0
2025-09-03,728.5599975585938,732.02001953125,722.2999877929688,730.5599975585938,719.977294921875,1485600.0
2025-09-04,733.75,748.9099731445312,731.1699829101562,748.9000244140625,738.0516357421875,1778200.0
2025-09-05,752.1900024414062,757.3499755859375,727.1500244140625,738.2100219726562,727.5164184570312,1822800.0
2025-09-08,739.4199829101562,743.5399780273438,733.5700073242188,741.8499755859375,731.1036987304688,1400100.0
2025-09-09,740.1300048828125,765.6199951171875,738.5399780273438,763.9199829101562,752.85400390625,2611300.0
2025-09-10,761.8599853515625,774.469970703125,761.6300048828125,769.5800170898438,758.4320068359375,1996200.0
2025-09-11,772.0,793.1699829101562,771.3499755859375,784.72998046875,773.3626098632812,2075700.0
2025-09-12,783.5,787.030029296875,776.260009765625,780.0599975585938,768.76025390625,1099400.0
2025-09-15,782.9500122070312,792.3800048828125,781.4400024414062,786.760009765625,775.3631591796875,1292000.0
2025-09-16,789.530029296875,790.010009765625,779.6900024414062,785.530029296875,774.1510009765625,1529500.0
2025-09-17,788.8599853515625,798.5700073242188,785.22998046875,794.219970703125,782.7151489257812,1945300.0
2025-09-18,795.5700073242188,807.280029296875,792.4000244140625,804.3099975585938,792.658935546875,1501600.0
2025-09-19,804.0900268554688,809.6599731445312,797.3699951171875,805.0,793.3389282226562,3789800.0
2025-09-22,801.1400146484375,806.030029296875,797.5399780273438,805.5599975585938,793.8908081054688,1151000.0
2025-09-23,807.0999755859375,825.25,802.0,806.3200073242188,794.6398315429688,1758800.0
2025-09-24,809.5499877929688,812.8400268554688,792.3400268554688,792.4299926757812,780.9510498046875,1402500.0
2025-09-25,786.0,798.1799926757812,782.010009765625,794.760009765625,783.247314453125,1413100.0
2025-09-26,797.1599731445312,809.5,795.1300048828125,802.510009765625,790.8850708007812,1376200.0
2025-09-29,807.7999877929688,808.8400268554688,797.989990234375,804.1199951171875,792.4716186523438,1059000.0
2025-09-30,805.5,809.6199951171875,786.4500122070312,796.3499755859375,784.814208984375,2463900.0
2025-10-01,793.6199951171875,796.280029296875,783.22998046875,785.510009765625,774.13134765625,1788900.0
2025-10-02,788.8800048828125,791.0,772.4400024414062,779.3800048828125,768.090087890625,1553700.0
2025-10-03,783.0,794.9199829101562,777.8599853515625,789.97998046875,778.5364990234375,1470500.0
2025-10-06,795.0,802.5,780.0499877929688,796.780029296875,785.2380981445312,1632600.0
2025-10-07,798.0,805.3200073242188,781.3900146484375,789.6500244140625,778.2113647460938,1547200.0
2025-10-08,791.75,795.0,774.3400268554688,776.510009765625,765.2616577148438,1939300.0
2025-10-09,778.8499755859375,782.9099731445312,771.3499755859375,779.9600219726562,768.6616821289062,1575000.0
2025-10-10,783.1199951171875,791.6599731445312,764.0,764.3599853515625,753.2876586914062,2457900.0
2025-10-13,777.8800048828125,791.0499877929688,777.8800048828125,786.780029296875,775.3829345703125,2766000.0
2025-10-14,764.4500122070312,786.5700073242188,742.4600219726562,770.760009765625,759.594970703125,4710800.0
2025-10-15,778.6199951171875,782.489990234375,762.6599731445312,767.9299926757812,756.805908203125,3217400.0
2025-10-16,770.6599731445312,781.4400024414062,752.4099731445312,758.0900268554688,747.1085205078125,3160900.0
2025-10-17,758.1500244140625,758.9400024414062,740.010009765625,750.77001953125,739.89453125,2884700.0
2025-10-20,757.0,766.4199829101562,752.8800048828125,763.3200073242188,752.2626953125,1925400.0
2025-10-21,759.0,765.2999877929688,758.27001953125,758.97998046875,747.985595703125,1782200.0
2025-10-22,760.6099853515625,760.6099853515625,743.1099853515625,744.5999755859375,733.8138427734375,2141400.0
2025-10-23,749.3400268554688,755.0,744.6599731445312,750.780029296875,739.9044189453125,1615400.0
2025-10-24,759.8499755859375,784.6099853515625,756.0,783.8800048828125,772.5248413085938,2505600.0
2025-10-27,789.0,796.7100219726562,787.010009765625,789.989990234375,778.5463256835938,1645300.0
2025-10-28,792.0499877929688,798.3599853515625,787.3499755859375,792.0900268554688,780.6160278320312,1242000.0
2025-10-29,788.0,800.489990234375,778.8200073242188,783.0599975585938,771.716796875,2251500.0
2025-10-30,783.5599975585938,807.1400146484375,780.5999755859375,790.1599731445312,778.7139282226562,1829500.0
2025-10-31,784.97998046875,791.719970703125,783.0,789.3699951171875,777.9354248046875,1328100.0
2025-11-03,789.5700073242188,796.0,781.4400024414062,785.52001953125,774.1411743164062,1569100.0
2025-11-04,777.0,806.0,773.0,790.8300170898438,779.374267578125,2046000.0
2025-11-05,790.4400024414062,797.3599853515625,775.5800170898438,793.0900268554688,781.6015625,1832700.0
2025-11-06,794.0,798.2000122070312,777.0,787.5800170898438,776.1713256835938,1572500.0
2025-11-07,783.0,787.0599975585938,762.7999877929688,786.3400268554688,774.94921875,2098400.0
2025-11-10,796.0800170898438,806.3599853515625,788.7999877929688,797.2000122070312,785.6519775390625,1698200.0
2025-11-11,798.47998046875,812.0,795.6099853515625,810.3099975585938,798.572021484375,1521500.0
2025-11-12,814.1300048828125,840.0,814.1300048828125,838.969970703125,826.8168334960938,2954100.0
2025-11-13,833.0599975585938,841.280029296875,805.02001953125,805.5,793.8317260742188,2557400.0
2025-11-14,795.5499877929688,800.6099853515625,778.0,790.9099731445312,779.4530029296875,2552000.0
2025-11-17,790.0,796.72998046875,770.5,775.5599975585938,764.325439453125,1850600.0
2025-11-18,772.0599975585938,787.7000122070312,766.5399780273438,776.2999877929688,765.0546875,1673500.0
2025-11-19,776.2999877929688,787.8699951171875,775.0,785.989990234375,774.6043090820312,1521100.0
2025-11-20,795.25,816.0,772.1900024414062,773.7000122070312,762.4923706054688,2599000.0
2025-11-21,776.8300170898438,780.3699951171875,754.0,774.030029296875,762.8175659179688,2284700.0
2025-11-24,778.6400146484375,793.989990234375,775.3599853515625,790.7100219726562,779.2559814453125,2319500.0
2025-11-25,797.0,805.260009765625,777.989990234375,802.3200073242188,790.69775390625,2252900.0
2025-11-26,805.8400268554688,819.5800170898438,805.0,816.010009765625,804.189453125,1862500.0
2025-11-27,805.8400268554688,819.5800170898438,805.0,816.010009765625,804.189453125,1862500.0
2025-11-28,820.0,830.5700073242188,818.9500122070312,826.0399780273438,814.0741577148438,868300.0
2025-12-01,818.5900268554688,824.72998046875,809.6099853515625,810.8599853515625,799.1140747070312,2133200.0
2025-12-02,811.1199951171875,819.7000122070312,808.2999877929688,815.2100219726562,807.3839111328125,2254200.0
2025-12-03,812.9500122070312,837.9099731445312,812.9500122070312,836.5700073242188,828.538818359375,2347900.0
2025-12-04,835.5399780273438,843.989990234375,834.5,837.8300170898438,829.7868041992188,1670800.0
2025-12-05,837.260009765625,856.2000122070312,836.52001953125,854.5599975585938,846.3561401367188,2277500.0
2025-12-08,861.0999755859375,870.5599975585938,856.2999877929688,866.6900024414062,858.3696899414062,2238100.0
2025-12-09,866.0,883.719970703125,864.3099975585938,876.5800170898438,868.164794921875,2274800.0
2025-12-10,871.3499755859375,897.2000122070312,869.27001953125,889.239990234375,880.7032470703125,2394300.0
2025-12-11,889.97998046875,919.0999755859375,888.0,911.030029296875,902.2840576171875,2683000.0
2025-12-12,913.75,914.989990234375,886.989990234375,887.9600219726562,879.435546875,2715200.0
2025-12-15,892.0,904.469970703125,889.5900268554688,889.5900268554688,881.0499267578125,1976600.0
2025-12-16,890.22998046875,896.239990234375,874.3200073242188,879.1500244140625,870.7100830078125,2161600.0
2025-12-17,886.3300170898438,895.969970703125,868.4400024414062,872.3300170898438,863.9556274414062,2213300.0
2025-12-18,880.5,892.7899780273438,874.7000122070312,876.2999877929688,867.887451171875,2066300.0
2025-12-19,883.1699829101562,899.75,881.9500122070312,893.47998046875,884.9024658203125,4808300.0
2025-12-22,896.52001953125,905.47998046875,894.8400268554688,899.0,890.3695068359375,1442300.0
2025-12-23,900.3499755859375,905.9199829101562,893.7000122070312,901.7100219726562,893.0535888671875,1210200.0
2025-12-24,901.1599731445312,911.8800048828125,898.7000122070312,910.780029296875,902.0364379882812,771800.0
2025-12-25,901.1599731445312,911.8800048828125,898.7000122070312,910.780029296875,902.0364379882812,771800.0
2025-12-26,911.0,913.3200073242188,905.3099975585938,907.0399780273438,898.332275390625,995300.0
2025-12-29,906.4500122070312,906.47998046875,891.5599975585938,892.1799926757812,883.614990234375,1578000.0
2025-12-30,894.739990234375,895.02001953125,881.1799926757812,884.4199829101562,875.929443359375,1833300.0
